b'id',b'key',b'value',b'type' 
b'3443854129',b'state',b'KY',b'addr'
b'3443854129',b'street',b'South 10th Street',b'addr'
b'3443854131',b'city',b'Louisville',b'addr'
b'3443854131',b'housenumber',b'1211',b'addr'
b'3443854131',b'postcode',b'40210',b'addr'
b'3443854131',b'state',b'KY',b'addr'
b'3443854131',b'street',b'South 10th Street',b'addr'
b'3443854134',b'city',b'Louisville',b'addr'
b'3443854134',b'housenumber',b'1213',b'addr'
b'3443854134',b'postcode',b'40210',b'addr'
b'3443854134',b'state',b'KY',b'addr'
b'3443854134',b'street',b'South 10th Street',b'addr'
b'3443854135',b'city',b'Louisville',b'addr'
b'3443854135',b'housenumber',b'1213',b'addr'
b'3443854135',b'postcode',b'40210',b'addr'
b'3443854135',b'state',b'KY',b'addr'
b'3443854135',b'street',b'South 11th Street',b'addr'
b'3443854142',b'city',b'Louisville',b'addr'
b'3443854142',b'housenumber',b'1216',b'addr'
b'3443854142',b'postcode',b'40210',b'addr'
b'3443854142',b'state',b'KY',b'addr'
b'3443854142',b'street',b'South 10th Street',b'addr'
b'3443854144',b'city',b'Louisville',b'addr'
b'3443854144',b'housenumber',b'1217',b'addr'
b'3443854144',b'postcode',b'40210',b'addr'
b'3443854144',b'state',b'KY',b'addr'
b'3443854144',b'street',b'South 10th Street',b'addr'
b'3443854166',b'city',b'Louisville',b'addr'
b'3443854166',b'housenumber',b'1237',b'addr'
b'3443854166',b'postcode',b'40210',b'addr'
b'3443854166',b'state',b'KY',b'addr'
b'3443854166',b'street',b'South 11th Street',b'addr'
b'3443854167',b'city',b'Louisville',b'addr'
b'3443854167',b'housenumber',b'1239',b'addr'
b'3443854167',b'postcode',b'40210',b'addr'
b'3443854167',b'state',b'KY',b'addr'
b'3443854167',b'street',b'South 10th Street',b'addr'
b'3443854168',b'city',b'Louisville',b'addr'
b'3443854168',b'housenumber',b'1240',b'addr'
b'3443854168',b'postcode',b'40210',b'addr'
b'3443854168',b'state',b'KY',b'addr'
b'3443854168',b'street',b'South 11th Street',b'addr'
b'3443854170',b'city',b'Louisville',b'addr'
b'3443854170',b'housenumber',b'1300',b'addr'
b'3443854170',b'postcode',b'40210',b'addr'
b'3443854170',b'state',b'KY',b'addr'
b'3443854170',b'street',b'South 11th Street',b'addr'
b'3443854219',b'city',b'Louisville',b'addr'
b'3443854219',b'housenumber',b'1400',b'addr'
b'3443854219',b'postcode',b'40208',b'addr'
b'3443854219',b'state',b'KY',b'addr'
b'3443854219',b'street',b'South 7th Street',b'addr'
b'3443854220',b'city',b'Louisville',b'addr'
b'3443854220',b'housenumber',b'1400',b'addr'
b'3443854220',b'postcode',b'40210',b'addr'
b'3443854220',b'state',b'KY',b'addr'
b'3443854220',b'street',b'South 9th Street',b'addr'
b'3443854223',b'city',b'Louisville',b'addr'
b'3443854223',b'housenumber',b'1401',b'addr'
b'3443854223',b'postcode',b'40210',b'addr'
b'3443854223',b'state',b'KY',b'addr'
b'3443854223',b'street',b'South 10th Street',b'addr'
b'3443854231',b'city',b'Louisville',b'addr'
b'3443854231',b'housenumber',b'1409',b'addr'
b'3443854231',b'postcode',b'40208',b'addr'
b'3443854231',b'state',b'KY',b'addr'
b'3443854231',b'street',b'South 7th Street',b'addr'
b'3443854235',b'city',b'Louisville',b'addr'
b'3443854235',b'housenumber',b'1411',b'addr'
b'3443854235',b'postcode',b'40208',b'addr'
b'3443854235',b'state',b'KY',b'addr'
b'3443854235',b'street',b'South 7th Street',b'addr'
b'3443854238',b'city',b'Louisville',b'addr'
b'3443854238',b'housenumber',b'1413',b'addr'
b'3443854238',b'postcode',b'40208',b'addr'
b'3443854238',b'state',b'KY',b'addr'
b'3443854238',b'street',b'South 7th Street',b'addr'
b'3443854240',b'city',b'Louisville',b'addr'
b'3443854240',b'housenumber',b'1414',b'addr'
b'3443854240',b'postcode',b'40208',b'addr'
b'3443854240',b'state',b'KY',b'addr'
b'3443854240',b'street',b'South 7th Street',b'addr'
b'3443854241',b'city',b'Louisville',b'addr'
b'3443854241',b'housenumber',b'1414',b'addr'
b'3443854241',b'postcode',b'40208',b'addr'
b'3443854241',b'state',b'KY',b'addr'
b'3443854241',b'street',b'South 9th Street',b'addr'
b'3443854243',b'city',b'Louisville',b'addr'
b'3443854243',b'housenumber',b'1415',b'addr'
b'3443854243',b'postcode',b'40210',b'addr'
b'3443854243',b'state',b'KY',b'addr'
b'3443854243',b'street',b'South 10th Street',b'addr'
b'3443854245',b'city',b'Louisville',b'addr'
b'3443854245',b'housenumber',b'1416',b'addr'
b'3443854245',b'postcode',b'40208',b'addr'
b'3443854245',b'state',b'KY',b'addr'
b'3443854245',b'street',b'South 7th Street',b'addr'
b'3443854246',b'city',b'Louisville',b'addr'
b'3443854246',b'housenumber',b'1416',b'addr'
b'3443854246',b'postcode',b'40208',b'addr'
b'3443854246',b'state',b'KY',b'addr'
b'3443854246',b'street',b'South 9th Street',b'addr'
b'3443854248',b'city',b'Louisville',b'addr'
b'3443854248',b'housenumber',b'1418',b'addr'
b'3443854248',b'postcode',b'40208',b'addr'
b'3443854248',b'state',b'KY',b'addr'
b'3443854248',b'street',b'South 7th Street',b'addr'
b'3443854251',b'city',b'Louisville',b'addr'
b'3443854251',b'housenumber',b'1419',b'addr'
b'3443854251',b'postcode',b'40210',b'addr'
b'3443854251',b'state',b'KY',b'addr'
b'3443854251',b'street',b'South 10th Street',b'addr'
b'3443854252',b'city',b'Louisville',b'addr'
b'3443854252',b'housenumber',b'1419',b'addr'
b'3443854252',b'postcode',b'40210',b'addr'
b'3443854252',b'state',b'KY',b'addr'
b'3443854252',b'street',b'South 10th Street',b'addr'
b'3443854253',b'city',b'Louisville',b'addr'
b'3443854253',b'housenumber',b'1419',b'addr'
b'3443854253',b'postcode',b'40208',b'addr'
b'3443854253',b'state',b'KY',b'addr'
b'3443854253',b'street',b'South 8th Street',b'addr'
b'3443854254',b'city',b'Louisville',b'addr'
b'3443854254',b'housenumber',b'1419',b'addr'
b'3443854254',b'postcode',b'40208',b'addr'
b'3443854254',b'state',b'KY',b'addr'
b'3443854254',b'street',b'South 9th Street',b'addr'
b'3443854255',b'city',b'Louisville',b'addr'
b'3443854255',b'housenumber',b'1420',b'addr'
b'3443854255',b'postcode',b'40208',b'addr'
b'3443854255',b'state',b'KY',b'addr'
b'3443854255',b'street',b'South 7th Street',b'addr'
b'3443854259',b'city',b'Louisville',b'addr'
b'3443854259',b'housenumber',b'1421',b'addr'
b'3443854259',b'postcode',b'40210',b'addr'
b'3443854259',b'state',b'KY',b'addr'
b'3443854259',b'street',b'South 10th Street',b'addr'
b'3443854260',b'city',b'Louisville',b'addr'
b'3443854260',b'housenumber',b'1421',b'addr'
b'3443854260',b'postcode',b'40208',b'addr'
b'3443854260',b'state',b'KY',b'addr'
b'3443854260',b'street',b'South 8th Street',b'addr'
b'3443854261',b'city',b'Louisville',b'addr'
b'3443854261',b'housenumber',b'1422',b'addr'
b'3443854261',b'postcode',b'40208',b'addr'
b'3443854261',b'state',b'KY',b'addr'
b'3443854261',b'street',b'South 7th Street',b'addr'
b'3443854262',b'city',b'Louisville',b'addr'
b'3443854262',b'housenumber',b'1422',b'addr'
b'3443854262',b'postcode',b'40208',b'addr'
b'3443854262',b'state',b'KY',b'addr'
b'3443854262',b'street',b'South 9th Street',b'addr'
b'3443854263',b'city',b'Louisville',b'addr'
b'3443854263',b'housenumber',b'1423',b'addr'
b'3443854263',b'postcode',b'40210',b'addr'
b'3443854263',b'state',b'KY',b'addr'
b'3443854263',b'street',b'South 10th Street',b'addr'
b'3443854264',b'city',b'Louisville',b'addr'
b'3443854264',b'housenumber',b'1424',b'addr'
b'3443854264',b'postcode',b'40208',b'addr'
b'3443854264',b'state',b'KY',b'addr'
b'3443854264',b'street',b'South 7th Street',b'addr'
b'3443854265',b'city',b'Louisville',b'addr'
b'3443854265',b'housenumber',b'1424',b'addr'
b'3443854265',b'postcode',b'40208',b'addr'
b'3443854265',b'state',b'KY',b'addr'
b'3443854265',b'street',b'South 9th Street',b'addr'
b'3443854268',b'city',b'Louisville',b'addr'
b'3443854268',b'housenumber',b'1425',b'addr'
b'3443854268',b'postcode',b'40210',b'addr'
b'3443854268',b'state',b'KY',b'addr'
b'3443854268',b'street',b'South 10th Street',b'addr'
b'3443854269',b'city',b'Louisville',b'addr'
b'3443854269',b'housenumber',b'1425',b'addr'
b'3443854269',b'postcode',b'40210',b'addr'
b'3443854269',b'state',b'KY',b'addr'
b'3443854269',b'street',b'South 10th Street',b'addr'
b'3443854270',b'city',b'Louisville',b'addr'
b'3443854270',b'housenumber',b'1426',b'addr'
b'3443854270',b'postcode',b'40208',b'addr'
b'3443854270',b'state',b'KY',b'addr'
b'3443854270',b'street',b'South 7th Street',b'addr'
b'3443854272',b'city',b'Louisville',b'addr'
b'3443854272',b'housenumber',b'1427',b'addr'
b'3443854272',b'postcode',b'40210',b'addr'
b'3443854272',b'state',b'KY',b'addr'
b'3443854272',b'street',b'South 10th Street',b'addr'
b'3443854273',b'city',b'Louisville',b'addr'
b'3443854273',b'housenumber',b'1427',b'addr'
b'3443854273',b'postcode',b'40210',b'addr'
b'3443854273',b'state',b'KY',b'addr'
b'3443854273',b'street',b'South 10th Street',b'addr'
b'3443854274',b'city',b'Louisville',b'addr'
b'3443854274',b'housenumber',b'1428',b'addr'
b'3443854274',b'postcode',b'40208',b'addr'
b'3443854274',b'state',b'KY',b'addr'
b'3443854274',b'street',b'South 7th Street',b'addr'
b'3443854275',b'city',b'Louisville',b'addr'
b'3443854275',b'housenumber',b'1429',b'addr'
b'3443854275',b'postcode',b'40210',b'addr'
b'3443854275',b'state',b'KY',b'addr'
b'3443854275',b'street',b'South 10th Street',b'addr'
b'3443854276',b'city',b'Louisville',b'addr'
b'3443854276',b'housenumber',b'1429',b'addr'
b'3443854276',b'postcode',b'40210',b'addr'
b'3443854276',b'state',b'KY',b'addr'
b'3443854276',b'street',b'South 10th Street',b'addr'
b'3443854277',b'city',b'Louisville',b'addr'
b'3443854277',b'housenumber',b'1431',b'addr'
b'3443854277',b'postcode',b'40210',b'addr'
b'3443854277',b'state',b'KY',b'addr'
b'3443854277',b'street',b'South 10th Street',b'addr'
b'3443854278',b'city',b'Louisville',b'addr'
b'3443854278',b'housenumber',b'1432',b'addr'
b'3443854278',b'postcode',b'40208',b'addr'
b'3443854278',b'state',b'KY',b'addr'
b'3443854278',b'street',b'South 7th Street',b'addr'
b'3443854279',b'city',b'Louisville',b'addr'
b'3443854279',b'housenumber',b'1432',b'addr'
b'3443854279',b'postcode',b'40208',b'addr'
b'3443854279',b'state',b'KY',b'addr'
b'3443854279',b'street',b'South 9th Street',b'addr'
b'3443854280',b'city',b'Louisville',b'addr'
b'3443854280',b'housenumber',b'1433',b'addr'
b'3443854280',b'postcode',b'40210',b'addr'
b'3443854280',b'state',b'KY',b'addr'
b'3443854280',b'street',b'South 10th Street',b'addr'
b'3443854281',b'city',b'Louisville',b'addr'
b'3443854281',b'housenumber',b'1433',b'addr'
b'3443854281',b'postcode',b'40210',b'addr'
b'3443854281',b'state',b'KY',b'addr'
b'3443854281',b'street',b'South 10th Street',b'addr'
b'3443854282',b'city',b'Louisville',b'addr'
b'3443854282',b'housenumber',b'1434',b'addr'
b'3443854282',b'postcode',b'40208',b'addr'
b'3443854282',b'state',b'KY',b'addr'
b'3443854282',b'street',b'South 7th Street',b'addr'
b'3443854283',b'city',b'Louisville',b'addr'
b'3443854283',b'housenumber',b'1436',b'addr'
b'3443854283',b'postcode',b'40208',b'addr'
b'3443854283',b'state',b'KY',b'addr'
b'3443854283',b'street',b'South 7th Street',b'addr'
b'3443854284',b'city',b'Louisville',b'addr'
b'3443854284',b'housenumber',b'1437',b'addr'
b'3443854284',b'postcode',b'40210',b'addr'
b'3443854284',b'state',b'KY',b'addr'
b'3443854284',b'street',b'South 11th Street',b'addr'
b'3443854285',b'city',b'Louisville',b'addr'
b'3443854285',b'housenumber',b'1439',b'addr'
b'3443854285',b'postcode',b'40208',b'addr'
b'3443854285',b'state',b'KY',b'addr'
b'3443854285',b'street',b'South 9th Street',b'addr'
b'3443854287',b'city',b'Louisville',b'addr'
b'3443854287',b'housenumber',b'1440',b'addr'
b'3443854287',b'postcode',b'40208',b'addr'
b'3443854287',b'state',b'KY',b'addr'
b'3443854287',b'street',b'South 7th Street',b'addr'
b'3443854289',b'city',b'Louisville',b'addr'
b'3443854289',b'housenumber',b'1441',b'addr'
b'3443854289',b'postcode',b'40208',b'addr'
b'3443854289',b'state',b'KY',b'addr'
b'3443854289',b'street',b'South 9th Street',b'addr'
b'3443854291',b'city',b'Louisville',b'addr'
b'3443854291',b'housenumber',b'1443',b'addr'
b'3443854291',b'postcode',b'40210',b'addr'
b'3443854291',b'state',b'KY',b'addr'
b'3443854291',b'street',b'South 11th Street',b'addr'
b'3443854293',b'city',b'Louisville',b'addr'
b'3443854293',b'housenumber',b'1444',b'addr'
b'3443854293',b'postcode',b'40208',b'addr'
b'3443854293',b'state',b'KY',b'addr'
b'3443854293',b'street',b'South 8th Street',b'addr'
b'3443854294',b'city',b'Louisville',b'addr'
b'3443854294',b'housenumber',b'1444',b'addr'
b'3443854294',b'postcode',b'40208',b'addr'
b'3443854294',b'state',b'KY',b'addr'
b'3443854294',b'street',b'South 9th Street',b'addr'
b'3443854295',b'city',b'Louisville',b'addr'
b'3443854295',b'housenumber',b'1445',b'addr'
b'3443854295',b'postcode',b'40208',b'addr'
b'3443854295',b'state',b'KY',b'addr'
b'3443854295',b'street',b'South 8th Street',b'addr'
b'3443854297',b'city',b'Louisville',b'addr'
b'3443854297',b'housenumber',b'1447',b'addr'
b'3443854297',b'postcode',b'40210',b'addr'
b'3443854297',b'state',b'KY',b'addr'
b'3443854297',b'street',b'South 11th Street',b'addr'
b'3443854298',b'city',b'Louisville',b'addr'
b'3443854298',b'housenumber',b'1447',b'addr'
b'3443854298',b'postcode',b'40208',b'addr'
b'3443854298',b'state',b'KY',b'addr'
b'3443854298',b'street',b'South 8th Street',b'addr'
b'3443854300',b'city',b'Louisville',b'addr'
b'3443854300',b'housenumber',b'1448',b'addr'
b'3443854300',b'postcode',b'40208',b'addr'
b'3443854300',b'state',b'KY',b'addr'
b'3443854300',b'street',b'South 9th Street',b'addr'
b'3443854301',b'city',b'Louisville',b'addr'
b'3443854301',b'housenumber',b'1449',b'addr'
b'3443854301',b'postcode',b'40210',b'addr'
b'3443854301',b'state',b'KY',b'addr'
b'3443854301',b'street',b'South 11th Street',b'addr'
b'3443854303',b'city',b'Louisville',b'addr'
b'3443854303',b'housenumber',b'1449',b'addr'
b'3443854303',b'postcode',b'40208',b'addr'
b'3443854303',b'state',b'KY',b'addr'
b'3443854303',b'street',b'South 9th Street',b'addr'
b'3443854304',b'city',b'Louisville',b'addr'
b'3443854304',b'housenumber',b'1450',b'addr'
b'3443854304',b'postcode',b'40210',b'addr'
b'3443854304',b'state',b'KY',b'addr'
b'3443854304',b'street',b'South 10th Street',b'addr'
b'3443854308',b'city',b'Louisville',b'addr'
b'3443854308',b'housenumber',b'1453',b'addr'
b'3443854308',b'postcode',b'40208',b'addr'
b'3443854308',b'state',b'KY',b'addr'
b'3443854308',b'street',b'South 9th Street',b'addr'
b'3443854310',b'city',b'Louisville',b'addr'
b'3443854310',b'housenumber',b'1454',b'addr'
b'3443854310',b'postcode',b'40208',b'addr'
b'3443854310',b'state',b'KY',b'addr'
b'3443854310',b'street',b'South 8th Street',b'addr'
b'3443854313',b'city',b'Louisville',b'addr'
b'3443854313',b'housenumber',b'1458',b'addr'
b'3443854313',b'postcode',b'40208',b'addr'
b'3443854313',b'state',b'KY',b'addr'
b'3443854313',b'street',b'South 9th Street',b'addr'
b'3443854315',b'city',b'Louisville',b'addr'
b'3443854315',b'housenumber',b'1459',b'addr'
b'3443854315',b'postcode',b'40208',b'addr'
b'3443854315',b'state',b'KY',b'addr'
b'3443854315',b'street',b'South 7th Street',b'addr'
b'3443854317',b'city',b'Louisville',b'addr'
b'3443854317',b'housenumber',b'1461',b'addr'
b'3443854317',b'postcode',b'40208',b'addr'
b'3443854317',b'state',b'KY',b'addr'
b'3443854317',b'street',b'South 7th Street',b'addr'
b'3443854318',b'city',b'Louisville',b'addr'
b'3443854318',b'housenumber',b'1461',b'addr'
b'3443854318',b'postcode',b'40208',b'addr'
b'3443854318',b'state',b'KY',b'addr'
b'3443854318',b'street',b'South 9th Street',b'addr'
b'3443854321',b'city',b'Louisville',b'addr'
b'3443854321',b'housenumber',b'1463',b'addr'
b'3443854321',b'postcode',b'40208',b'addr'
b'3443854321',b'state',b'KY',b'addr'
b'3443854321',b'street',b'South 7th Street',b'addr'
b'3443854323',b'city',b'Louisville',b'addr'
b'3443854323',b'housenumber',b'1464',b'addr'
b'3443854323',b'postcode',b'40208',b'addr'
b'3443854323',b'state',b'KY',b'addr'
b'3443854323',b'street',b'South 8th Street',b'addr'
b'3443854327',b'city',b'Louisville',b'addr'
b'3443854327',b'housenumber',b'1470',b'addr'
b'3443854327',b'postcode',b'40208',b'addr'
b'3443854327',b'state',b'KY',b'addr'
b'3443854327',b'street',b'South 7th Street',b'addr'
b'3443854328',b'city',b'Louisville',b'addr'
b'3443854328',b'housenumber',b'1472',b'addr'
b'3443854328',b'postcode',b'40208',b'addr'
b'3443854328',b'state',b'KY',b'addr'
b'3443854328',b'street',b'South 7th Street',b'addr'
b'3443854329',b'city',b'Louisville',b'addr'
b'3443854329',b'housenumber',b'1474',b'addr'
b'3443854329',b'postcode',b'40208',b'addr'
b'3443854329',b'state',b'KY',b'addr'
b'3443854329',b'street',b'South 7th Street',b'addr'
b'3443854331',b'city',b'Louisville',b'addr'
b'3443854331',b'housenumber',b'1476',b'addr'
b'3443854331',b'postcode',b'40208',b'addr'
b'3443854331',b'state',b'KY',b'addr'
b'3443854331',b'street',b'South 9th Street',b'addr'
b'3443854332',b'city',b'Louisville',b'addr'
b'3443854332',b'housenumber',b'1478',b'addr'
b'3443854332',b'postcode',b'40208',b'addr'
b'3443854332',b'state',b'KY',b'addr'
b'3443854332',b'street',b'South 7th Street',b'addr'
b'3443854333',b'city',b'Louisville',b'addr'
b'3443854333',b'housenumber',b'1480',b'addr'
b'3443854333',b'postcode',b'40208',b'addr'
b'3443854333',b'state',b'KY',b'addr'
b'3443854333',b'street',b'South 7th Street',b'addr'
b'3443854334',b'city',b'Louisville',b'addr'
b'3443854334',b'housenumber',b'1480',b'addr'
b'3443854334',b'postcode',b'40208',b'addr'
b'3443854334',b'state',b'KY',b'addr'
b'3443854334',b'street',b'South 9th Street',b'addr'
b'3443854335',b'city',b'Louisville',b'addr'
b'3443854335',b'housenumber',b'1482',b'addr'
b'3443854335',b'postcode',b'40208',b'addr'
b'3443854335',b'state',b'KY',b'addr'
b'3443854335',b'street',b'South 7th Street',b'addr'
b'3443855696',b'city',b'Louisville',b'addr'
b'3443855696',b'housenumber',b'651',b'addr'
b'3443855696',b'postcode',b'40208',b'addr'
b'3443855696',b'state',b'KY',b'addr'
b'3443855696',b'street',b'West Hill Street',b'addr'
b'3443855697',b'city',b'Louisville',b'addr'
b'3443855697',b'housenumber',b'655',b'addr'
b'3443855697',b'postcode',b'40208',b'addr'
b'3443855697',b'state',b'KY',b'addr'
b'3443855697',b'street',b'West Hill Street',b'addr'
b'3443855698',b'city',b'Louisville',b'addr'
b'3443855698',b'housenumber',b'657',b'addr'
b'3443855698',b'postcode',b'40208',b'addr'
